adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,mois_sortie,annee_sortie,titre_normalise,nom_du_realisateur
False,/naUJGskMlDg2HZ0FhsaMG5xPF2K.jpg,The Babysitter Collection,0.0,"Comedy, Horror",https://www.netflix.com/title/81012366,623491.0,tt11024272,en,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",30.47,/imy1OoT1xddt2kqw6hhc4v01e8i.jpg,"Wonderland Sound and Vision, Boies/Schiller Film Group",United States of America,2020-09-10,0.0,101.0,English,Released,Face Your Demons. Survive the Night.,The Babysitter: Killer Queen,False,6.36,1486.0,9.0,2020.0,thebabysitterkillerqueen,['McG']
False,/7qCmWIOAb7HiV3ODJo61GuaIDae.jpg,,35000000.0,"Comedy, Romance",,34806.0,tt1212436,en,The Back-Up Plan,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",19.657,/fB6PxwdydGzdq5jSWrxwSMEqSFs.jpg,"Escape Artists, CBS Films",United States of America,2010-04-23,77477008.0,106.0,English,Released,"Fall in love, get married, have a baby. Not necessarily in that order.",The Back-Up Plan,False,6.125,1323.0,4.0,2010.0,thebackupplan,['Alan Poul']
False,/aQ06MnEDLh9X3ZOtY21UD2XB197.jpg,,6000000.0,"Drama, Horror, Science Fiction",,316154.0,tt4334266,en,The Bad Batch,Arlen is sent to a fenced-off wasteland where undesirables are exiled to when she is kidnapped by a group of cannibals. She escapes and ends up on a journey to reunite a missing girl with her father.,29.79,/7o14VaMphEIzPwzeW6FP3A6zb4W.jpg,"Annapurna Pictures, Vice Studios, Human Stew Factory",United States of America,2017-06-23,180851.0,119.0,English,Released,Don’t play with your food.,The Bad Batch,False,5.243,997.0,6.0,2017.0,thebadbatch,['Ana Lily Amirpour']
False,/miRAPShIrXdEFKXPVC50WcLAmka.jpg,,0.0,"Crime, Drama, Thriller",,242076.0,tt2212008,en,The Bag Man,A criminal waits in a seedy motel for his boss after killing several men to steal a bag.,19.313,/iWVuYsgZYhtDVroaxu6zCF5FA63.jpg,"TinRes Entertainment, Red Granite Pictures, Cinedigm","United States of America, Bahamas",2014-02-28,56574.0,108.0,English,Released,The cat's in the bag.,The Bag Man,False,5.303,320.0,2.0,2014.0,thebagman,['David Grovic']
False,/90kmxuSwU28dVy1ghVSHI4x1wb8.jpg,,0.0,"Western, Comedy, Drama",https://www.netflix.com/title/80200267,537996.0,tt6412452,en,The Ballad of Buster Scruggs,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",35.64,/voxl654m7p36y8FLu8oQD7dfwwK.jpg,Mike Zoss Productions,United States of America,2018-11-09,0.0,132.0,English,Released,Stories live forever. People don't.,The Ballad of Buster Scruggs,False,7.142,3742.0,11.0,2018.0,theballadofbusterscruggs,"['Joel Coen', 'Ethan Coen']"
False,/dcRonHt29BBwYcGg9DZcdPC9yXY.jpg,,8000000.0,Western,http://leftybrownmovie.com,438457.0,tt4400994,en,The Ballad of Lefty Brown,"Aging sidekick Lefty Brown has ridden with Eddie Johnson his entire life. But when a rustler kills Eddie, Lefty is forced from his partner’s shadow and must confront the ugly realities of frontier justice.",16.769,/p4L5DM3ZeEuAawFxd2ftgISQMZQ.jpg,"Higher Content, Om Films, Armian Pictures, Rival Pictures",United States of America,2017-12-15,7856.0,105.0,English,Released,He never wanted to be the hero,The Ballad of Lefty Brown,False,6.3,163.0,12.0,2017.0,theballadofleftybrown,['Jared Moshé']
False,/jqz8FwISQfyum47PUqgPTGtmiMk.jpg,,0.0,Drama,https://tv.apple.com/movie/the-banker/umc.cmc.2f8qhsa039voq5x0iwn1eixj1,627725.0,tt6285944,en,The Banker,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",22.347,/biXzsw22U6vSd0XktmZwAOc4uik.jpg,"Romulus Entertainment, Hyphenate Films, Iam21 Entertainment, Mad Hatter Entertainment",United States of America,2020-03-06,0.0,120.0,English,Released,Don’t pay the man. Be the man.,The Banker,False,7.614,812.0,3.0,2020.0,thebanker,['George Nolfi']
False,,,0.0,Drama,,1125414.0,,en,The Banker,A banker uses sex to get benefits from customers,0.6,,,,2015-01-01,0.0,81.0,,Released,,The Banker,False,0.0,0.0,1.0,2015.0,thebanker,['Ikechukwu Onyeka']
False,,,0.0,Animation,,336848.0,tt2332813,en,The Banker,Will Mr Christie allow Terry to join the Mayan End of the World Society?,0.6,,"Animate Projects, Lupus Films",United Kingdom,2012-03-29,0.0,3.0,English,Released,,The Banker,False,0.0,0.0,3.0,2012.0,thebanker,['Phil Mulloy']
False,,,0.0,Comedy,,958532.0,tt1404830,en,The Bannen Way,,1.514,/iHITyBbaLZi18ASOsrC0p4gWiFx.jpg,,,2010-01-06,0.0,0.0,"English, Français",Released,,The Bannen Way,False,5.0,1.0,1.0,2010.0,thebannenway,['Jesse Warren']
False,/1KWCgzjqu58fAudivh8qst7AY85.jpg,,0.0,"Horror, Thriller",,135368.0,tt2050633,en,The Barrens,A man takes his family on a camping trip and becomes convinced they are being stalked by the legendary monster of the New Jersey Pine Barrens: the Jersey Devil.,18.226,/9dTbd20NEgsTDx5glF7dYYAKXKy.jpg,Voltage Pictures,"Canada, United States of America",2012-09-28,0.0,97.0,English,Released,The terrifying legend of the Jersey Devil is alive.,The Barrens,False,4.9,113.0,9.0,2012.0,thebarrens,['Darren Lynn Bousman']
False,/tgA2GbzyUBVm13qvI7AyPIdWSsS.jpg,,6000.0,"Drama, Horror",http://www.thebatterymovie.com/,177221.0,tt2272350,en,The Battery,"In rural Connecticut, baseball players Ben and Mickey are trying to survive a zombie plague. They are forced to form a battery: a catcher and a pitcher who work together to outwit the batter, the one who hits the ball. And the batter in this case just happens to be a zombie. Tough Ben and gentle Mickey frequently disagree on the best way to go about the situation. Then they suddenly hear a human voice through their walkie-talkies. Is salvation nearby, like Mickey thinks, or is Ben’s suspicion justified?",9.982,/nI7lzx2t4UPfuqhunB5bEVymOOV.jpg,O. Hannah Films,United States of America,2012-10-13,0.0,101.0,English,Released,"In a land ravaged by the undead, Ben and Mickey must learn to survive... each other.",The Battery,False,6.188,247.0,10.0,2012.0,thebattery,['Jeremy Gardner']
False,,,0.0,Drama,,1159336.0,tt13941512,en,The Bay,"Bobak has isolated himself on a remote beach on Guam. Once the new life he’s set out to lead starts to fall apart, he realizes he must reconnect with his past, and reintegrate. Something in the bay he discovers may hold the key to his preservation.",0.6,/nGAmDIR4nRVGMO9p8A1OPRA6fD1.jpg,,"Guam, United States of America",2018-11-20,0.0,17.0,English,Released,,The Bay,False,0.0,0.0,11.0,2018.0,thebay,['Neil Tinkham']
False,/czf2T2DvOa9IvKdsB3TSLDYSORo.jpg,,0.0,"Horror, Science Fiction, Thriller",,123105.0,tt1713476,en,The Bay,"Two million fish washed ashore. One thousand blackbirds dropped from the sky. On July 4, 2009 a deadly menace swept through the quaint seaside town of Claridge, Maryland, but the harrowing story of what happened that Independence Day has never been told—until now. The authorities believed they had buried the truth about the tragedy that claimed over 700 human lives. Now, three years later, a reporter has emerged with footage revealing the cover-up and an unimaginable killer: a mysterious parasitic outbreak. Told from the perspective of those who were there and saw what happened, The Bay unfolds over 24 hours through people's iPhones, Androids, 911 calls, webcams, and whatever else could be used to document the nightmare in Claridge. What follows is a nerve-shredding tale of a small town plunged into absolute terror.",22.236,/fnmYgr4AOOE09zKa7omPW1FWT8K.jpg,"Baltimore Pictures, Hydraulx, Automatik Entertainment, Blumhouse Productions, Haunted Movies, Solana Films",United States of America,2012-09-13,30668.0,84.0,English,Released,Panic feeds on fear.,The Bay,False,5.746,685.0,9.0,2012.0,thebay,['Barry Levinson']
False,/fynGPtLcobYqBIPTeKIxW8tNvjo.jpg,,4000000.0,"Action, Comedy, Crime",,81446.0,tt1836944,en,The Baytown Outlaws,"When three redneck brothers agree to help a woman save her son from an abusive father, they become targets on the run from an odd cast of characters.",23.241,/oevsox25ZnoUBms45KARDs8epmg.jpg,"Lleju Productions, State Street Pictures",United States of America,2012-08-27,37470.0,98.0,"Español, English",Released,A Southern Whip-Ass Extravaganza!,The Baytown Outlaws,False,6.0,280.0,8.0,2012.0,thebaytownoutlaws,['Barry Battles']
False,/sJspZTaLdaoiQcy5S5ZWcQkLLGM.jpg,,5000000.0,Comedy,,441384.0,tt6511932,en,The Beach Bum,"An irreverent comedy about the misadventures of Moondog, a rebellious stoner and lovable rogue who lives large.",18.081,/iXMxdC7T0t3dxislnUNybcvJmAH.jpg,"Anonymous Content, Iconoclast, Riverstone Pictures, Vice Studios, Le Grisbi Productions","France, Switzerland, United Kingdom, United States of America",2019-03-21,4554065.0,95.0,"Español, English",Released,You gotta go low to get high.,The Beach Bum,False,5.6,452.0,3.0,2019.0,thebeachbum,['Harmony Korine']
False,/15m2QlVwAbFecSj7Oepb2ktTvcA.jpg,,21000000.0,Drama,http://www.thebeaver-movie.com/,50780.0,tt1321860,en,The Beaver,"Suffering from a severe case of depression, toy company CEO Walter Black begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter pushes for his parents to get a divorce.",20.324,/nlaWgS7iIb6MG3t0FitV1xdPqIV.jpg,"Anonymous Content, Summit Entertainment, Participant, Imagenation Abu Dhabi FZ","United Arab Emirates, United States of America",2011-05-05,970816.0,91.0,English,Released,He's here to save Walter's life.,The Beaver,False,6.376,801.0,5.0,2011.0,thebeaver,['Jodie Foster']
False,/5jq7TjRzmvkJsa8bF3zWqxbPtmw.jpg,,10500000.0,Drama,http://www.focusfeatures.com/thebeguiled/,399019.0,tt5592248,en,The Beguiled,"During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",35.927,/uQxfqFAqAvNK5b1wD11b2ycDAVg.jpg,"FR Productions, American Zoetrope",United States of America,2017-06-23,27397655.0,93.0,"English, Français",Released,"Innocent, until betrayed.",The Beguiled,False,5.898,2031.0,6.0,2017.0,thebeguiled,['Sofia Coppola']
False,/10OzC1HoKp2AwkaPktH3HsQM2u5.jpg,,5000000.0,"Horror, Thriller",,341006.0,tt1082807,en,The Belko Experiment,A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,31.254,/faJK0dP3S92kQoKtO4LZMjy41kf.jpg,"Orion Pictures, Blumhouse Productions, The Safran Company, BH Tilt, Troll Court Entertainment, Metro-Goldwyn-Mayer, Itaca Films",United States of America,2016-03-17,10166820.0,89.0,English,Released,Office Space Meets Battle Royale.,The Belko Experiment,False,6.175,1340.0,3.0,2016.0,thebelkoexperiment,['Greg McLean']
False,/6GTQQLQjF2j7eC2ocWXgViZAIrH.jpg,,0.0,Drama,,328901.0,tt3165630,en,The Benefactor,"A newly married couple are forced to navigate the all-consuming interest of a powerful, mysterious, and possessive philanthropist.",16.262,/rvUazZEuj1UBK58TIxXEsla2Phy.jpg,"KSM, Audax Films, Big Shoes Media, Celerity Pictures, End Cue, Follow Through Productions, Magnolia Entertainment, Soaring Flight Productions, TideRock Media, Treehouse Pictures",United States of America,2015-04-17,2159380.0,90.0,English,Released,His help comes at a price.,The Benefactor,False,4.9,231.0,4.0,2015.0,thebenefactor,['Andrew Renzi']
False,/yDt3yYyilrfzEVsd6zkf2MWBNjx.jpg,The Best Man Collection,17000000.0,Comedy,,146304.0,tt2083355,en,The Best Man Holiday,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited.",19.603,/i4ecMHJQpclIEr4mh5uzjWr38GC.jpg,"Universal Pictures, Blackmaled Productions, Sean Daniel Company",United States of America,2013-11-15,71625195.0,123.0,English,Released,Times change. Friendship doesn't.,The Best Man Holiday,False,6.594,240.0,11.0,2013.0,thebestmanholiday,['Malcolm D. Lee']
False,/3ai1xA4ndz7UgfqDGPwRKHwT87P.jpg,,10000000.0,"Drama, History",http://thebestofenemies.movie,458131.0,tt4807408,en,The Best of Enemies,"Centers on the unlikely relationship between Ann Atwater, an outspoken civil rights activist, and C.P. Ellis, a local Ku Klux Klan leader who reluctantly co-chaired a community summit, battling over the desegregation of schools in Durham, North Carolina during the racially-charged summer of 1971. The incredible events that unfolded would change Durham and the lives of Atwater and Ellis forever.",18.751,/4pA9318BY7CSnXVi3xKBtPYMe1T.jpg,"Material Pictures, Astute Films, STXfilms, Stage 6 Films",United States of America,2019-04-05,0.0,133.0,English,Released,Change is worth fighting for,The Best of Enemies,False,7.4,379.0,4.0,2019.0,thebestofenemies,['Robin Bissell']
False,,,0.0,Horror,,798829.0,tt12828408,en,The Best of Me,"It's 1981 and the world has just witnessed a fairytale wedding. Lonely Lilith has finally found the man of her dreams, and she'll give everything to keep him.",0.6,/sale6HCROEbtWwGReTln3pd3cyP.jpg,,,2021-02-20,0.0,0.0,,Released,,The Best of Me,False,0.0,0.0,2.0,2021.0,thebestofme,['Alan Livesey']
False,,,0.0,Documentary,,1034234.0,,en,THE BEST OF ME,"The best of me is a video installation consisting of two projections exhibited  in different rooms. Each of the two videos is a replacement of the famous  videos of Ricardo Lopez, the so-called Bjork stalker who in 1996 filmed himself  in his house while building a bomb to send to the Icelandic singer, with  whom he was obsessed. Twenty hours of videos shot over 9 months in  which his thoughts, his daily life and his activities are documented in a sort  of ante litteram vlog. The best of me shows two sides of the footage that are  often ignored: on one hand its experimentation with the device, its use of  the video camera as an expression of the self; on the other hand, the few  moments in which Lopez does not speak and stops to reflect. Together, the  two projections account for a material of great theoretical interest that goes  beyond the simple initial shock.",1.4,/yhExTFVbOJ44bMFHS0XdkuETBG1.jpg,,,2020-02-13,0.0,22.0,English,Released,,THE BEST OF ME,False,0.0,0.0,2.0,2020.0,thebestofme,['Francesco Zanatta']
False,/ydRoUWyhAMv1FstnWlo5EiZWEbc.jpg,,26000000.0,"Drama, Romance",,239571.0,tt1972779,en,The Best of Me,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,37.191,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg,Relativity Media,United States of America,2014-10-15,35926213.0,117.0,English,Released,You never forget your first love.,The Best of Me,False,7.458,2448.0,10.0,2014.0,thebestofme,['Michael Hoffman']
False,,,100000.0,,https://www.facebook.com/badtripbros/,489217.0,,en,The best of me,The story of a maniac obsessed by drug and a beautiful female singer that become his obsession,0.6,/2lQrKj6x9tWweMbWWZIuVFVsKWf.jpg,,,,0.0,80.0,,Released,,The best of me,False,0.0,0.0,,,thebestofme,
False,/6IDpbCTxUrOlz61HJScgWXCnJxl.jpg,,0.0,"Thriller, Horror, Comedy",http://thebetatest.movie,749645.0,tt11738830,en,The Beta Test,"An engaged Hollywood agent receives a mysterious letter for an anonymous sexual encounter and becomes ensnared in a sinister world of lying, infidelity, and digital data.",14.96,/jSk3TkqPMWvzlwRBtejZ1UzMhgf.jpg,"Vanishing Angle, DiffeRant Productions, Sons of Rigor","United Kingdom, United States of America",2021-10-15,0.0,93.0,English,Released,Embrace temptation.,The Beta Test,False,6.2,181.0,10.0,2021.0,thebetatest,"['Jim Cummings', 'PJ McCabe']"
False,,,0.0,Animation,,860490.0,,en,The Better Angels,"A young soldier trying to escape the horrors of war, finds an abandoned house and within its walls the stories of what might have been.",0.929,/vuoNyqwndARiXD18XyH0J4NEaFu.jpg,,Australia,2021-08-11,0.0,13.0,,Released,,The Better Angels,False,0.0,0.0,8.0,2021.0,thebetterangels,['Michael Cusack']
